date,time,entidad,compra,venta
2026-08-21,2026-08-21T12:27:19Z,Cambio Extranjero,58.5,
2026-08-21,2026-08-21T12:27:19Z,Asociación Romana,57.8,
2026-08-21,2026-08-21T12:27:19Z,SCT,58.1,58.9
2026-08-21,2026-08-21T12:27:19Z,Moneycorps,58.349999999999994,59.05
2026-08-21,2026-08-21T12:27:19Z,RM,58.7,59.05
2026-08-21,2026-08-21T12:27:19Z,Panora Exchange,57.8,59.1
2026-08-21,2026-08-21T12:27:19Z,Gamelin,58.4,59.15
2026-08-21,2026-08-21T12:27:19Z,Taveras,58.5,59.15
2026-08-21,2026-08-21T12:27:19Z,Banco Unión,57.5,59.7
2026-08-21,2026-08-21T12:27:19Z,Asociación La Nacional de Ahorros y Préstamos,56.7,59.7
2026-08-21,2026-08-21T12:27:19Z,Banco BHD,56,59.8
2026-08-21,2026-08-21T12:27:19Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.8
2026-08-21,2026-08-21T12:27:19Z,Bonanza Banco,57.8,59.8
2026-08-21,2026-08-21T12:27:19Z,Motor Crédito,57.9,59.8
2026-08-21,2026-08-21T12:27:19Z,Banreservas,56.4,59.9
2026-08-21,2026-08-21T12:27:19Z,Banesco,56.5,59.9
2026-08-21,2026-08-21T12:27:19Z,Banco Lafise,56.6,59.9
