date,time,entidad,compra,venta
2026-09-22,2026-09-22T13:58:39Z,Cambio Extranjero,59.2,
2026-09-22,2026-09-22T13:58:39Z,Asociación Romana,58.1,
2026-09-22,2026-09-22T13:58:39Z,Panora Exchange,59,59.6
2026-09-22,2026-09-22T13:58:39Z,Taveras,59,59.6
2026-09-22,2026-09-22T13:58:39Z,RM,59.1,59.6
2026-09-22,2026-09-22T13:58:39Z,Moneycorps,59,59.6
2026-09-22,2026-09-22T13:58:39Z,Gamelin,59.1,59.7
2026-09-22,2026-09-22T13:58:39Z,SCT,59.1,59.8
2026-09-22,2026-09-22T13:58:39Z,Bonanza Banco,58.1,59.8
2026-09-22,2026-09-22T13:58:39Z,Motor Crédito,57.9,59.8
2026-09-22,2026-09-22T13:58:39Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-22,2026-09-22T13:58:39Z,Banco BHD,56.1,60
2026-09-22,2026-09-22T13:58:39Z,Banreservas,56.5,60
2026-09-22,2026-09-22T13:58:39Z,Banco Lafise,56.75,60.05
2026-09-22,2026-09-22T13:58:39Z,Asociación Cibao de Ahorros y Préstamos,58.05,60.05
2026-09-22,2026-09-22T13:58:39Z,Asociación La Nacional de Ahorros y Préstamos,58.05,60.05
2026-09-22,2026-09-22T13:58:39Z,Banesco,57,60.05
