date,time,entidad,compra,venta
2026-06-26,2026-06-26T12:10:21Z,Cambio Extranjero,59,
2026-06-26,2026-06-26T12:10:21Z,Asociación Romana,57.65,
2026-06-26,2026-06-26T12:10:21Z,RM,58.9,59.6
2026-06-26,2026-06-26T12:10:21Z,Moneycorps,59.25,60
2026-06-26,2026-06-26T12:10:21Z,Panora Exchange,59.5,60.1
2026-06-26,2026-06-26T12:10:21Z,Abonap,57.01,60.14
2026-06-26,2026-06-26T12:10:21Z,Gamelin,59,60.15
2026-06-26,2026-06-26T12:10:21Z,Motor Crédito,58.55,60.15
2026-06-26,2026-06-26T12:10:21Z,Banco Caribe,58.25,60.25
2026-06-26,2026-06-26T12:10:21Z,SCT,59.25,60.4
2026-06-26,2026-06-26T12:10:21Z,Taveras,59.5,60.5
2026-06-26,2026-06-26T12:10:21Z,Banco Lafise,57.5,60.5
2026-06-26,2026-06-26T12:10:21Z,Bonanza Banco,58.7,60.5
2026-06-26,2026-06-26T12:10:21Z,Banreservas,57.5,60.5
2026-06-26,2026-06-26T12:10:21Z,Banesco,57,60.5
2026-06-26,2026-06-26T12:10:21Z,Asociación Popular de Ahorros y Préstamos,57.5,60.5
2026-06-26,2026-06-26T12:10:21Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
2026-06-26,2026-06-26T12:10:21Z,Banco Unión,58.5,60.75
2026-06-26,2026-06-26T12:10:21Z,Banco BHD,57.05,60.8
2026-06-26,2026-06-26T12:10:21Z,Asociación Cibao de Ahorros y Préstamos,59,60.9
2026-06-26,2026-06-26T12:10:21Z,Asociación La Nacional de Ahorros y Préstamos,59,60.9
