date,time,entidad,compra,venta
2026-05-28,2026-05-28T15:52:06Z,Cambio Extranjero,58.1,
2026-05-28,2026-05-28T15:52:06Z,Asociación Romana,57.3,
2026-05-28,2026-05-28T15:52:06Z,RM,58.1,59
2026-05-28,2026-05-28T15:52:06Z,Moneycorps,58,59.2
2026-05-28,2026-05-28T15:52:06Z,Panora Exchange,58.1,59.2
2026-05-28,2026-05-28T15:52:06Z,SCT,58,59.3
2026-05-28,2026-05-28T15:52:06Z,Taveras,58.5,59.3
2026-05-28,2026-05-28T15:52:06Z,Gamelin,58.1,59.4
2026-05-28,2026-05-28T15:52:06Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-05-28,2026-05-28T15:52:06Z,Motor Crédito,57.849999999999994,59.75
2026-05-28,2026-05-28T15:52:06Z,Banco Lafise,56.5,60
2026-05-28,2026-05-28T15:52:06Z,Bonanza Banco,57.5,60
2026-05-28,2026-05-28T15:52:06Z,Banco Unión,57.5,60
2026-05-28,2026-05-28T15:52:06Z,Banreservas,57,60
2026-05-28,2026-05-28T15:52:06Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-05-28,2026-05-28T15:52:06Z,Banesco,57,60
2026-05-28,2026-05-28T15:52:06Z,Banco Caribe,57,60
2026-05-28,2026-05-28T15:52:06Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-05-28,2026-05-28T15:52:06Z,Abonap,56.78,60.05
2026-05-28,2026-05-28T15:52:06Z,Banco BHD,56.7,60.2
2026-05-28,2026-05-28T15:52:06Z,Asociación Peravia de Ahorros y Préstamos,57,60.5
