date,time,entidad,compra,venta
2026-05-22,2026-05-22T13:29:20Z,Cambio Extranjero,59.1,
2026-05-22,2026-05-22T13:29:20Z,Asociación Romana,58.6,
2026-05-22,2026-05-22T13:29:20Z,RM,59,59.5
2026-05-22,2026-05-22T13:29:20Z,Taveras,59,59.5
2026-05-22,2026-05-22T13:29:20Z,Moneycorps,59.1,59.7
2026-05-22,2026-05-22T13:29:20Z,Panora Exchange,58.949999999999996,59.7
2026-05-22,2026-05-22T13:29:20Z,SCT,58.9,59.8
2026-05-22,2026-05-22T13:29:20Z,Gamelin,59.05,59.849999999999994
2026-05-22,2026-05-22T13:29:20Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-22,2026-05-22T13:29:20Z,Bonanza Banco,58.4,60.5
2026-05-22,2026-05-22T13:29:20Z,Banreservas,57.5,60.5
2026-05-22,2026-05-22T13:29:20Z,Banco Unión,58.5,60.5
2026-05-22,2026-05-22T13:29:20Z,Banco Caribe,58,60.5
2026-05-22,2026-05-22T13:29:20Z,Motor Crédito,58.65,60.5
2026-05-22,2026-05-22T13:29:20Z,Abonap,57.49,60.58
2026-05-22,2026-05-22T13:29:20Z,Banco BHD,57.1,60.6
2026-05-22,2026-05-22T13:29:20Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-22,2026-05-22T13:29:20Z,Banesco,57.8,60.6
2026-05-22,2026-05-22T13:29:20Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-22,2026-05-22T13:29:20Z,Banco Lafise,57.3,60.8
2026-05-22,2026-05-22T13:29:20Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
